text,video_url,created_at,fecha,likes,respuestas,_origen,fuente,text_clean,emojis
Los de 2010 no pueden donar,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 11:51:22+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Los de 2010 no pueden donar,
en unos años se vienen los memes de los del 2020 jajajajaa,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 01:09:42+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,en unos años se vienen los memes de los del 2020 jajajajaa,
"yo soy donante de sangre, es muy importante hacerlo. ♥️",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:35:15+00:00,2024-04-13,7,1,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"yo soy donante de sangre, es muy importante hacerlo.",♥️
Yo he ido 3 veces a donar y siempre me dicen que no puedo porque tomo ácido valprohico,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-16 04:48:27+00:00,2024-04-16,2,2,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Yo he ido 3 veces a donar y siempre me dicen que no puedo porque tomo ácido valprohico,
"En mi país, se implemento los siguiente en los hospitales: Para una cirugía programada te solicitan 2 donantes de sangre. Si no hay donación altruista, deben conseguir sangre de otra forma.",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:03:30+00:00,2024-04-13,1,1,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"En mi país, se implemento los siguiente en los hospitales: Para una cirugía programada te solicitan 2 donantes de sangre. Si no hay donación altruista, deben conseguir sangre de otra forma.",
tengo sangre tipo O- espero estar muy pronto en la comunidad valenciana y seguir siendo donante como lo hago en Colombia,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 14:26:31+00:00,2024-04-13,5,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,tengo sangre tipo O- espero estar muy pronto en la comunidad valenciana y seguir siendo donante como lo hago en Colombia,
yo soy donante activa desde que vivo en España me gusta ayudar de esta forma 🥰,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 21:14:43+00:00,2024-04-14,2,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo soy donante activa desde que vivo en España me gusta ayudar de esta forma,🥰
yo estoy esperando a que pasen los seis meses de que me hice mi tatuaje para poder donar🥺,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 01:11:40+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo estoy esperando a que pasen los seis meses de que me hice mi tatuaje para poder donar,🥺
🥀,https://www.tiktok.com/@nachter/video/7357337111676079392,2025-03-01 01:33:31+00:00,2025-03-01,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🥀
😳,https://www.tiktok.com/@nachter/video/7357337111676079392,2025-01-26 18:47:37+00:00,2025-01-26,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😳
💙💛❤️,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-05-05 11:58:05+00:00,2024-05-05,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,💙💛❤️
💕💕💕,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-20 19:35:17+00:00,2024-04-20,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,💕💕💕
🙏🥰🙏😂😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 20:18:13+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🙏🥰🙏😂😂
🥰🥰🥰,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 20:36:31+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🥰🥰🥰
👍👍👏👏,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 19:06:52+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👍👍👏👏
💯💯💯💯,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 19:41:38+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,💯💯💯💯
🤩🤩🤩,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 19:46:35+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🤩🤩🤩
💖💖💖,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:23:13+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,💖💖💖
🖤🖤🖤,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:14:37+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🖤🖤🖤
😂😂😂❤️,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 17:27:55+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😂😂😂❤️
👍👍,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 17:21:52+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👍👍
👏👏👏👏👏👏,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:48:58+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👏👏👏👏👏👏
😍😍😍,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:45:43+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😍😍😍
😂😎😍,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:13:55+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😂😎😍
🥰🥰🙏🙏,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 15:50:40+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🥰🥰🙏🙏
Te has olvidado algo importante! Bocata y bebida gratis!😎 A donar tod@s!!!!,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 15:37:51+00:00,2024-04-13,2,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Te has olvidado algo importante! Bocata y bebida gratis! A donar tod@s!!!!,😎
"Eres un crack. Cuando sale ansiedad, me descojono. Real como la vida misma 😂",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 15:48:59+00:00,2024-04-13,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Eres un crack. Cuando sale ansiedad, me descojono. Real como la vida misma",😂
TE AMOOOOOO 👏👏👏😂😂😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-18 20:25:24+00:00,2024-04-18,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,TE AMOOOOOO,👏👏👏😂😂😂
Grande natcher,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 14:09:31+00:00,2024-04-13,2,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Grande natcher,
pq solo 4 veces al año? según yo si te alimentas bien y tales al día siguiente ya recompensas la sangre y PS bueno ya como mínimo donar cada 3 días si se quisiera,https://www.tiktok.com/@nachter/video/7357337111676079392,2025-02-18 23:03:11+00:00,2025-02-18,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,pq solo 4 veces al año? según yo si te alimentas bien y tales al día siguiente ya recompensas la sangre y PS bueno ya como mínimo donar cada 3 días si se quisiera,
yo siendo 0- pero no puedo donar porque soy diabético :(,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 08:03:17+00:00,2024-04-14,3,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo siendo 0- pero no puedo donar porque soy diabético :(,
Si a la persona que yo le done sangre le hacen una prueba de ADN 🧬 tendríamos algún parentesco?,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-12-30 06:00:35+00:00,2024-12-30,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Si a la persona que yo le done sangre le hacen una prueba de ADN tendríamos algún parentesco?,🧬
"Me encantan tus videos, un poco de humor y concientizacion 🥰",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 00:34:42+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Me encantan tus videos, un poco de humor y concientizacion",🥰
Adi es! Gracias!,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 00:08:33+00:00,2024-04-14,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Adi es! Gracias!,
Soy donante altruista y me dan desayuno y también una bolsa de dulce o algo igual de barato como una forma de agradecer mi donación,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:04:09+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Soy donante altruista y me dan desayuno y también una bolsa de dulce o algo igual de barato como una forma de agradecer mi donación,
tal vez hubo un avance o no sé una técnica diferente con algún tratamiento pero siempre quise poner el granito de arena para ayudar,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-16 12:02:55+00:00,2024-04-16,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,tal vez hubo un avance o no sé una técnica diferente con algún tratamiento pero siempre quise poner el granito de arena para ayudar,
y pa que vas si ya te dijeron eso,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-16 06:14:39+00:00,2024-04-16,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,y pa que vas si ya te dijeron eso,
👍🏻👍🏻👍🏻😂😂😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 12:55:09+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👍🏻👍🏻👍🏻😂😂😂
🥰🥰❤️,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 17:43:19+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🥰🥰❤️
🤣,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 13:17:57+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🤣
los del 2010 aún no pueden donar porque tienes que tener 18 años🥰,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 23:26:33+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,los del 2010 aún no pueden donar porque tienes que tener 18 años,🥰
🤣🙂.,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 21:24:22+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,.,🤣🙂
🥰🥰,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 21:51:44+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🥰🥰
sopas,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 22:20:49+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,sopas,
🥰🥰🥰🥰🥰🥰,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 22:33:00+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🥰🥰🥰🥰🥰🥰
"Yo done una vez, pero no donaría nunca más, es el ciclo de la vida.",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 23:23:13+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Yo done una vez, pero no donaría nunca más, es el ciclo de la vida.",
yo nunca done me da cosa 😳,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 00:22:30+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo nunca done me da cosa,😳
🤣🤣🤣,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 00:36:51+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🤣🤣🤣
👍👍👍,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 00:42:51+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👍👍👍
cómo me alegra el día cuando me sale un vídeo tuyo 😂😂😂😂😂 todo lo he vivido y si no lo veo de cerca😂😂😂😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 00:46:38+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,cómo me alegra el día cuando me sale un vídeo tuyo todo lo he vivido y si no lo veo de cerca,😂😂😂😂😂 😂😂😂😂
💙💙💙,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 19:43:29+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,💙💙💙
🤣🤣,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 17:52:05+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🤣🤣
"Anda, veo TODOS tus videos y lo de hoy NO me lo esperaba🥰🥰🥰🥰, me parto contigo",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:52:19+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Anda, veo TODOS tus videos y lo de hoy NO me lo esperaba , me parto contigo",🥰🥰🥰🥰
Cuando nos hace falta si nos acordamos,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:29:24+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Cuando nos hace falta si nos acordamos,
"ERES UN GENIO JAJAJAJA
SALUDOS DESDE CARACAS VENEZUELA UN ABRAZO",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:50:39+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,ERES UN GENIO JAJAJAJA SALUDOS DESDE CARACAS VENEZUELA UN ABRAZO,
ets molt gran!!!👍,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 17:28:10+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,ets molt gran!!!,👍
Yo quiero 🤑🤑,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:31:05+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Yo quiero,🤑🤑
siempre me divierten los videos y rio mucho pero si se puede donar ayuda mucho,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:40:34+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,siempre me divierten los videos y rio mucho pero si se puede donar ayuda mucho,
soy donante desde 1996 y lo que me queda.,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 15:47:43+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,soy donante desde 1996 y lo que me queda.,
Usted vende la sangre o la dona?,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 17:28:52+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Usted vende la sangre o la dona?,
Genial!! ❤ 👏🏻👏🏻👏🏻,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 17:06:46+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Genial!!,❤ 👏🏻👏🏻👏🏻
👏👏👏👏,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-05-01 23:57:18+00:00,2024-05-01,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👏👏👏👏
"@Cuenta oficial de PSOE @Sumar Q tenga que hacer una petición un ciudadano y no haya campañas publicitarias en los grandes medios de comunicación, ahora, amnistía pa un rato ehhh eso sí",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 18:13:52+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"@Cuenta oficial de PSOE @Sumar Q tenga que hacer una petición un ciudadano y no haya campañas publicitarias en los grandes medios de comunicación, ahora, amnistía pa un rato ehhh eso sí",
"entonces no se llamaría DONACION ,ya t contesto yo espléndido , ojalá nunca necesites una transfusión",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 20:41:56+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"entonces no se llamaría DONACION ,ya t contesto yo espléndido , ojalá nunca necesites una transfusión",
🤣🤣🤣🤣,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-05-05 03:17:42+00:00,2024-05-05,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🤣🤣🤣🤣
😂😂😂🤣🤣,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-05-01 21:32:52+00:00,2024-05-01,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😂😂😂🤣🤣
🤣🤣🤣m convenciste ya mismo arranco a donarle sangre a toda esa gente q m crítica 🤣🤣🤣,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-05-06 19:58:25+00:00,2024-05-06,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,m convenciste ya mismo arranco a donarle sangre a toda esa gente q m crítica,🤣🤣🤣 🤣🤣🤣
yo viví a mi lado cuando donde algo bastante traumanete,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-05-07 03:14:37+00:00,2024-05-07,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo viví a mi lado cuando donde algo bastante traumanete,
yo no puedo donar 🥺 he intentado pero se me coabula la sangre y no les sirve 😅,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 01:41:05+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo no puedo donar he intentado pero se me coabula la sangre y no les sirve,🥺 😅
